NZ_LT906481.1_55,GCF_900187235.1,WP_210384135_1,96,1-96,96,cog.001748,cls.001519,0
NC_010545.1_246,GCF_000069945.1,WP_012359512_1,220,1-220,220,cog.001749,cls.001547,0
NC_020230.1_250,GCF_000338095.1,WP_015381190_1,220,1-220,220,cog.001749,cls.001547,0
NZ_CP065982.1_1568,GCF_016127095.1,WP_015381190_1,220,1-220,220,cog.001749,cls.001547,0
NZ_CP066064.1_248,GCF_016127975.1,WP_012359512_1,220,1-220,220,cog.001749,cls.001547,0
NZ_CP066289.1_34,GCF_016403265.1,WP_015381190_1,220,1-220,220,cog.001749,cls.001547,0
NZ_LT906481.1_1646,GCF_900187235.1,WP_012359512_1,220,1-220,220,cog.001749,cls.001547,0
NC_010545.1_1001,GCF_000069945.1,WP_012360267_1,218,1-218,218,cog.001750,cls.001587,0
NC_020230.1_988,GCF_000338095.1,WP_015381636_1,218,1-218,218,cog.001750,cls.001587,0
NZ_CP065982.1_715,GCF_016127095.1,WP_015381636_1,218,1-218,218,cog.001750,cls.001587,0
NZ_CP066064.1_1462,GCF_016127975.1,WP_012360267_1,218,1-218,218,cog.001750,cls.001587,0
NZ_CP066289.1_1245,GCF_016403265.1,WP_015381636_1,218,1-218,218,cog.001750,cls.001587,0
NZ_LT906481.1_436,GCF_900187235.1,WP_012360267_1,218,1-218,218,cog.001750,cls.001587,0
NC_010545.1_1064,GCF_000069945.1,WP_012360332_1,336,1-336,336,cog.001751,cls.001592,0
NC_020230.1_1052,GCF_000338095.1,WP_015381663_1,336,1-336,336,cog.001751,cls.001592,0
NZ_CP065982.1_780,GCF_016127095.1,WP_015381663_1,336,1-336,336,cog.001751,cls.001592,0
NZ_CP066064.1_1397,GCF_016127975.1,WP_012360332_1,336,1-336,336,cog.001751,cls.001592,0
NZ_CP066289.1_1180,GCF_016403265.1,WP_015381663_1,336,1-336,336,cog.001751,cls.001592,0
NZ_LT906481.1_501,GCF_900187235.1,WP_012360332_1,336,1-336,336,cog.001751,cls.001592,0
NC_010545.1_1686,GCF_000069945.1,WP_231837659_1,430,1-430,430,cog.001752,cls.001593,0
NC_020230.1_1637,GCF_000338095.1,WP_232620171_1,430,1-430,430,cog.001752,cls.001593,0
NZ_CP065982.1_1388,GCF_016127095.1,WP_232620171_1,430,1-430,430,cog.001752,cls.001593,0
NZ_CP066064.1_764,GCF_016127975.1,WP_231837659_1,430,1-430,430,cog.001752,cls.001593,0
NZ_CP066289.1_531,GCF_016403265.1,WP_232620171_1,430,1-430,430,cog.001752,cls.001593,0
NZ_LT906481.1_1129,GCF_900187235.1,WP_231837659_1,430,1-430,430,cog.001752,cls.001593,0
NC_010545.1_1498,GCF_000069945.1,WP_001082319_1,267,1-267,267,cog.001753,cls.001594,0
NC_020230.1_1456,GCF_000338095.1,WP_001082319_1,267,1-267,267,cog.001753,cls.001594,0
NZ_CP065982.1_1190,GCF_016127095.1,WP_001082319_1,267,1-267,267,cog.001753,cls.001594,0
NZ_CP066064.1_963,GCF_016127975.1,WP_001082319_1,267,1-267,267,cog.001753,cls.001594,0
NZ_CP066289.1_733,GCF_016403265.1,WP_001082319_1,267,1-267,267,cog.001753,cls.001594,0
NZ_LT906481.1_936,GCF_900187235.1,WP_001082319_1,267,1-267,267,cog.001753,cls.001594,0
NC_010545.1_1495,GCF_000069945.1,WP_000018326_1,271,1-271,271,cog.001754,cls.001594,0
NC_020230.1_1453,GCF_000338095.1,WP_000018326_1,271,1-271,271,cog.001754,cls.001594,0
NZ_CP065982.1_1188,GCF_016127095.1,WP_000018326_1,271,1-271,271,cog.001754,cls.001594,0
NZ_CP066064.1_966,GCF_016127975.1,WP_000018326_1,271,1-271,271,cog.001754,cls.001594,0
NZ_CP066289.1_736,GCF_016403265.1,WP_000018326_1,271,1-271,271,cog.001754,cls.001594,0
NZ_LT906481.1_933,GCF_900187235.1,WP_000018326_1,271,1-271,271,cog.001754,cls.001594,0
NC_010545.1_18,GCF_000069945.1,WP_231837684_1,292,1-292,292,cog.001755,cls.001604,0
NC_020230.1_18,GCF_000338095.1,WP_232620229_1,292,1-292,292,cog.001755,cls.001604,0
NZ_CP065982.1_1828,GCF_016127095.1,WP_232620229_1,292,1-292,292,cog.001755,cls.001604,0
NZ_CP066064.1_475,GCF_016127975.1,WP_231837684_1,292,1-292,292,cog.001755,cls.001604,0
NZ_CP066289.1_261,GCF_016403265.1,WP_231837684_1,292,1-292,292,cog.001755,cls.001604,0
NZ_LT906481.1_1418,GCF_900187235.1,WP_231837684_1,292,1-292,292,cog.001755,cls.001604,0
NC_010545.1_1959,GCF_000069945.1,WP_081477636_1,69,1-69,69,cog.001756,cls.001613,0
NC_020230.1_1896,GCF_000338095.1,WP_081601263_1,89,1-89,89,cog.001756,cls.001613,0
NZ_CP065982.1_1806,GCF_016127095.1,WP_081601263_1,89,1-89,89,cog.001756,cls.001613,0
NZ_CP066064.1_495,GCF_016127975.1,WP_081477636_1,69,1-69,69,cog.001756,cls.001613,0
NZ_CP066289.1_283,GCF_016403265.1,WP_081601263_1,89,1-89,89,cog.001756,cls.001613,0
NZ_LT906481.1_1398,GCF_900187235.1,WP_081477636_1,69,1-69,69,cog.001756,cls.001613,0
NC_010545.1_1937,GCF_000069945.1,WP_148264212_1,88,1-88,88,cog.001757,cls.001614,0
NC_020230.1_1871,GCF_000338095.1,WP_141759416_1,88,1-88,88,cog.001757,cls.001614,0
NZ_CP065982.1_1783,GCF_016127095.1,WP_141759416_1,88,1-88,88,cog.001757,cls.001614,0
NZ_CP066064.1_518,GCF_016127975.1,WP_148264212_1,88,1-88,88,cog.001757,cls.001614,0
NZ_CP066289.1_307,GCF_016403265.1,WP_148264212_1,88,1-88,88,cog.001757,cls.001614,0
NZ_LT906481.1_1376,GCF_900187235.1,WP_148264212_1,88,1-88,88,cog.001757,cls.001614,0
NC_010545.1_1600,GCF_000069945.1,WP_012360880_1,464,1-464,464,cog.001758,cls.001656,0
NC_020230.1_1555,GCF_000338095.1,WP_231910721_1,437,1-437,437,cog.001758,cls.001656,0
NZ_CP065982.1_1304,GCF_016127095.1,WP_012360880_1,464,1-464,464,cog.001758,cls.001656,0
NZ_CP066064.1_849,GCF_016127975.1,WP_012360880_1,464,1-464,464,cog.001758,cls.001656,0
NZ_CP066289.1_616,GCF_016403265.1,WP_231910721_1,437,1-437,437,cog.001758,cls.001656,0
NZ_LT906481.1_1043,GCF_900187235.1,WP_231910721_1,437,1-437,437,cog.001758,cls.001656,0
NC_010545.1_1598,GCF_000069945.1,WP_231837649_1,235,1-235,235,cog.001759,cls.001673,0
NC_020230.1_1553,GCF_000338095.1,WP_231837649_1,235,1-235,235,cog.001759,cls.001673,0
NZ_CP065982.1_1302,GCF_016127095.1,WP_231837649_1,235,1-235,235,cog.001759,cls.001673,0
NZ_CP066064.1_851,GCF_016127975.1,WP_012360878_1,233,1-233,233,cog.001759,cls.001673,0
NZ_CP066289.1_618,GCF_016403265.1,WP_231837649_1,235,1-235,235,cog.001759,cls.001673,0
NZ_LT906481.1_1041,GCF_900187235.1,WP_231837649_1,235,1-235,235,cog.001759,cls.001673,0
NC_010545.1_639,GCF_000069945.1,WP_012359898_1,329,1-329,329,cog.001760,cls.001682,0
NC_020230.1_631,GCF_000338095.1,WP_015381426_1,329,1-329,329,cog.001760,cls.001682,0
NZ_CP065982.1_353,GCF_016127095.1,WP_015381426_1,329,1-329,329,cog.001760,cls.001682,0
NZ_CP066064.1_1826,GCF_016127975.1,WP_012359898_1,329,1-329,329,cog.001760,cls.001682,0
NZ_CP066289.1_1607,GCF_016403265.1,WP_015381426_1,329,1-329,329,cog.001760,cls.001682,0
NZ_LT906481.1_71,GCF_900187235.1,WP_012359898_1,329,1-329,329,cog.001760,cls.001682,0
NC_010545.1_38,GCF_000069945.1,WP_012359306_1,156,1-156,156,cog.001761,cls.001683,0
NC_020230.1_38,GCF_000338095.1,WP_043951886_1,149,1-149,149,cog.001761,cls.001683,0
NZ_CP065982.1_1848,GCF_016127095.1,WP_043951886_1,149,1-149,149,cog.001761,cls.001683,0
NZ_CP066064.1_455,GCF_016127975.1,WP_012359306_1,156,1-156,156,cog.001761,cls.001683,0
NZ_CP066289.1_239,GCF_016403265.1,WP_012359306_1,156,1-156,156,cog.001761,cls.001683,0
NZ_LT906481.1_1438,GCF_900187235.1,WP_012359306_1,156,1-156,156,cog.001761,cls.001683,0
NC_020230.1_62,GCF_000338095.1,WP_015381080_1,574,1-574,574,cog.001762,cls.001697,0
NZ_CP065982.1_1872,GCF_016127095.1,WP_015381080_1,574,1-574,574,cog.001762,cls.001697,0
NZ_CP066064.1_432,GCF_016127975.1,WP_015381080_1,574,1-574,574,cog.001762,cls.001697,0
NZ_CP066289.1_215,GCF_016403265.1,WP_015381080_1,574,1-574,574,cog.001762,cls.001697,0
NZ_CP136640.1_49,GCF_032918165.1,WP_317209531_1,574,1-574,574,cog.001762,cls.001697,0
NZ_LT906481.1_1462,GCF_900187235.1,WP_015381080_1,574,1-574,574,cog.001762,cls.001697,0
NC_010545.1_1861,GCF_000069945.1,WP_011117480_1,284,1-284,284,cog.001763,cls.001729,0
NC_020230.1_1798,GCF_000338095.1,WP_011117480_1,284,1-284,284,cog.001763,cls.001729,0
NZ_CP066064.1_222,GCF_016127975.1,WP_011117480_1,284,1-284,284,cog.001763,cls.001729,0
NZ_CP066289.1_1975,GCF_016403265.1,WP_011117480_1,284,1-284,284,cog.001763,cls.001729,0
NZ_CP136640.1_17,GCF_032918165.1,WP_005390949_1,284,1-284,284,cog.001763,cls.001729,0
NZ_LT906481.1_1672,GCF_900187235.1,WP_011117480_1,284,1-284,284,cog.001763,cls.001729,0
NC_010545.1_1557,GCF_000069945.1,WP_231837642_1,115,1-115,115,cog.001764,cls.001737,0
NC_020230.1_1514,GCF_000338095.1,WP_232620166_1,115,1-115,115,cog.001764,cls.001737,0
NZ_CP065982.1_1262,GCF_016127095.1,WP_232620166_1,115,1-115,115,cog.001764,cls.001737,0
NZ_CP066064.1_892,GCF_016127975.1,WP_231837642_1,115,1-115,115,cog.001764,cls.001737,0
NZ_CP066289.1_658,GCF_016403265.1,WP_231837642_1,115,1-115,115,cog.001764,cls.001737,0
NZ_LT906481.1_1000,GCF_900187235.1,WP_231837642_1,115,1-115,115,cog.001764,cls.001737,0
NC_010545.1_75,GCF_000069945.1,WP_012359343_1,447,1-447,447,cog.001765,cls.001750,0
NC_020230.1_76,GCF_000338095.1,WP_012359343_1,447,1-447,447,cog.001765,cls.001750,0
NZ_CP066064.1_418,GCF_016127975.1,WP_012359343_1,447,1-447,447,cog.001765,cls.001750,0
NZ_CP066289.1_201,GCF_016403265.1,WP_012359343_1,447,1-447,447,cog.001765,cls.001750,0
NZ_CP136640.1_63,GCF_032918165.1,WP_317209541_1,452,1-452,452,cog.001765,cls.001750,0
NZ_LT906481.1_1476,GCF_900187235.1,WP_012359343_1,447,1-447,447,cog.001765,cls.001750,0
NC_010545.1_617,GCF_000069945.1,WP_012359877_1,227,1-227,227,cog.001766,cls.001768,0
NC_020230.1_610,GCF_000338095.1,WP_012359877_1,227,1-227,227,cog.001766,cls.001768,0
NZ_CP065982.1_330,GCF_016127095.1,WP_012359877_1,227,1-227,227,cog.001766,cls.001768,0
NZ_CP066064.1_1848,GCF_016127975.1,WP_012359877_1,227,1-227,227,cog.001766,cls.001768,0
NZ_CP066289.1_1630,GCF_016403265.1,WP_012359877_1,227,1-227,227,cog.001766,cls.001768,0
NZ_LT906481.1_49,GCF_900187235.1,WP_012359877_1,227,1-227,227,cog.001766,cls.001768,0
NC_010545.1_1061,GCF_000069945.1,WP_012360329_1,102,1-102,102,cog.001767,cls.001782,0
NC_020230.1_1048,GCF_000338095.1,WP_012360329_1,102,1-102,102,cog.001767,cls.001782,0
NZ_CP065982.1_776,GCF_016127095.1,WP_012360329_1,102,1-102,102,cog.001767,cls.001782,0
NZ_CP066064.1_1401,GCF_016127975.1,WP_012360329_1,102,1-102,102,cog.001767,cls.001782,0
NZ_CP066289.1_1184,GCF_016403265.1,WP_012360329_1,102,1-102,102,cog.001767,cls.001782,0
NZ_LT906481.1_497,GCF_900187235.1,WP_012360329_1,102,1-102,102,cog.001767,cls.001782,0
NC_010545.1_1599,GCF_000069945.1,WP_012360879_1,323,1-323,323,cog.001768,cls.001787,0
NC_020230.1_1554,GCF_000338095.1,WP_012360879_1,323,1-323,323,cog.001768,cls.001787,0
NZ_CP065982.1_1303,GCF_016127095.1,WP_012360879_1,323,1-323,323,cog.001768,cls.001787,0
NZ_CP066064.1_850,GCF_016127975.1,WP_012360879_1,323,1-323,323,cog.001768,cls.001787,0
NZ_CP066289.1_617,GCF_016403265.1,WP_012360879_1,323,1-323,323,cog.001768,cls.001787,0
NZ_LT906481.1_1042,GCF_900187235.1,WP_012360879_1,323,1-323,323,cog.001768,cls.001787,0
NC_010545.1_1648,GCF_000069945.1,WP_012360934_1,125,1-125,125,cog.001769,cls.001806,0
NC_020230.1_1601,GCF_000338095.1,WP_012360934_1,125,1-125,125,cog.001769,cls.001806,0
NZ_CP065982.1_1352,GCF_016127095.1,WP_012360934_1,125,1-125,125,cog.001769,cls.001806,0
NZ_CP066064.1_802,GCF_016127975.1,WP_012360934_1,125,1-125,125,cog.001769,cls.001806,0
NZ_CP066289.1_569,GCF_016403265.1,WP_012360934_1,125,1-125,125,cog.001769,cls.001806,0
NZ_LT906481.1_1091,GCF_900187235.1,WP_012360934_1,125,1-125,125,cog.001769,cls.001806,0
NC_010545.1_1601,GCF_000069945.1,WP_012360881_1,277,1-277,277,cog.001770,cls.001826,0
NC_020230.1_1556,GCF_000338095.1,WP_012360881_1,277,1-277,277,cog.001770,cls.001826,0
NZ_CP065982.1_1305,GCF_016127095.1,WP_012360881_1,277,1-277,277,cog.001770,cls.001826,0
NZ_CP066064.1_848,GCF_016127975.1,WP_012360881_1,277,1-277,277,cog.001770,cls.001826,0
NZ_CP066289.1_615,GCF_016403265.1,WP_012360881_1,277,1-277,277,cog.001770,cls.001826,0
NZ_LT906481.1_1044,GCF_900187235.1,WP_012360881_1,277,1-277,277,cog.001770,cls.001826,0
NC_010545.1_1602,GCF_000069945.1,WP_012360882_1,192,1-192,192,cog.001771,cls.001880,0
NC_020230.1_1557,GCF_000338095.1,WP_012360882_1,192,1-192,192,cog.001771,cls.001880,0
NZ_CP065982.1_1306,GCF_016127095.1,WP_012360882_1,192,1-192,192,cog.001771,cls.001880,0
NZ_CP066064.1_847,GCF_016127975.1,WP_012360882_1,192,1-192,192,cog.001771,cls.001880,0
NZ_CP066289.1_614,GCF_016403265.1,WP_012360882_1,192,1-192,192,cog.001771,cls.001880,0
NZ_LT906481.1_1045,GCF_900187235.1,WP_012360882_1,192,1-192,192,cog.001771,cls.001880,0
NC_010545.1_1641,GCF_000069945.1,WP_012360927_1,164,1-164,164,cog.001772,cls.001909,0
NC_020230.1_1594,GCF_000338095.1,WP_012360927_1,164,1-164,164,cog.001772,cls.001909,0
NZ_CP065982.1_1345,GCF_016127095.1,WP_012360927_1,164,1-164,164,cog.001772,cls.001909,0
NZ_CP066064.1_809,GCF_016127975.1,WP_012360927_1,164,1-164,164,cog.001772,cls.001909,0
NZ_CP066289.1_576,GCF_016403265.1,WP_012360927_1,164,1-164,164,cog.001772,cls.001909,0
NZ_LT906481.1_1084,GCF_900187235.1,WP_012360927_1,164,1-164,164,cog.001772,cls.001909,0
NC_010545.1_22,GCF_000069945.1,WP_012359288_1,107,1-107,107,cog.001773,cls.001912,0
NC_020230.1_22,GCF_000338095.1,WP_012359288_1,107,1-107,107,cog.001773,cls.001912,0
NZ_CP065982.1_1832,GCF_016127095.1,WP_012359288_1,107,1-107,107,cog.001773,cls.001912,0
NZ_CP066064.1_471,GCF_016127975.1,WP_012359288_1,107,1-107,107,cog.001773,cls.001912,0
NZ_CP066289.1_257,GCF_016403265.1,WP_012359288_1,107,1-107,107,cog.001773,cls.001912,0
NZ_LT906481.1_1422,GCF_900187235.1,WP_012359288_1,107,1-107,107,cog.001773,cls.001912,0
NC_010545.1_620,GCF_000069945.1,WP_231837738_1,476,1-476,476,cog.001774,cls.002039,0
NC_020230.1_613,GCF_000338095.1,WP_231837738_1,476,1-476,476,cog.001774,cls.002039,0
NZ_CP065982.1_333,GCF_016127095.1,WP_231837738_1,476,1-476,476,cog.001774,cls.002039,0
NZ_CP066064.1_1845,GCF_016127975.1,WP_231837738_1,476,1-476,476,cog.001774,cls.002039,0
NZ_CP066289.1_1627,GCF_016403265.1,WP_231837738_1,476,1-476,476,cog.001774,cls.002039,0
NZ_LT906481.1_52,GCF_900187235.1,WP_231837738_1,476,1-476,476,cog.001774,cls.002039,0
NC_010545.1_1499,GCF_000069945.1,WP_000480968_1,278,1-278,278,cog.001775,cls.002077,0
NC_020230.1_1457,GCF_000338095.1,WP_000480968_1,278,1-278,278,cog.001775,cls.002077,0
NZ_CP065982.1_1191,GCF_016127095.1,WP_000480968_1,278,1-278,278,cog.001775,cls.002077,0
NZ_CP066064.1_962,GCF_016127975.1,WP_000480968_1,278,1-278,278,cog.001775,cls.002077,0
NZ_CP066289.1_732,GCF_016403265.1,WP_000480968_1,278,1-278,278,cog.001775,cls.002077,0
NZ_LT906481.1_937,GCF_900187235.1,WP_000480968_1,278,1-278,278,cog.001775,cls.002077,0
NC_010545.1_43,GCF_000069945.1,WP_231837689_1,170,1-170,170,cog.001776,cls.002144,0
NC_020230.1_43,GCF_000338095.1,WP_231837689_1,170,1-170,170,cog.001776,cls.002144,0
NZ_CP065982.1_1853,GCF_016127095.1,WP_231837689_1,170,1-170,170,cog.001776,cls.002144,0
NZ_CP066064.1_451,GCF_016127975.1,WP_231837689_1,170,1-170,170,cog.001776,cls.002144,0
NZ_CP066289.1_234,GCF_016403265.1,WP_231837689_1,170,1-170,170,cog.001776,cls.002144,0
NZ_LT906481.1_1443,GCF_900187235.1,WP_231837689_1,170,1-170,170,cog.001776,cls.002144,0
NC_010545.1_17,GCF_000069945.1,WP_012359283_1,160,1-160,160,cog.001777,cls.002157,0
NC_020230.1_17,GCF_000338095.1,WP_012359283_1,160,1-160,160,cog.001777,cls.002157,0
NZ_CP065982.1_1827,GCF_016127095.1,WP_012359283_1,160,1-160,160,cog.001777,cls.002157,0
NZ_CP066064.1_476,GCF_016127975.1,WP_012359283_1,160,1-160,160,cog.001777,cls.002157,0
NZ_CP066289.1_262,GCF_016403265.1,WP_012359283_1,160,1-160,160,cog.001777,cls.002157,0
NZ_LT906481.1_1417,GCF_900187235.1,WP_012359283_1,160,1-160,160,cog.001777,cls.002157,0
NC_010545.1_908,GCF_000069945.1,WP_015381600_1,43,1-43,43,cog.001778,cls.002183,0
NC_020230.1_896,GCF_000338095.1,WP_015381600_1,43,1-43,43,cog.001778,cls.002183,0
NZ_CP065982.1_623,GCF_016127095.1,WP_015381600_1,43,1-43,43,cog.001778,cls.002183,0
NZ_CP066064.1_1556,GCF_016127975.1,WP_015381600_1,43,1-43,43,cog.001778,cls.002183,0
NZ_CP066289.1_1337,GCF_016403265.1,WP_015381600_1,43,1-43,43,cog.001778,cls.002183,0
NZ_LT906481.1_342,GCF_900187235.1,WP_015381600_1,43,1-43,43,cog.001778,cls.002183,0
NC_010545.1_1640,GCF_000069945.1,WP_012360926_1,402,1-402,402,cog.001779,cls.002235,0
NC_020230.1_1593,GCF_000338095.1,WP_012360926_1,402,1-402,402,cog.001779,cls.002235,0
NZ_CP065982.1_1344,GCF_016127095.1,WP_012360926_1,402,1-402,402,cog.001779,cls.002235,0
NZ_CP066064.1_810,GCF_016127975.1,WP_012360926_1,402,1-402,402,cog.001779,cls.002235,0
NZ_CP066289.1_577,GCF_016403265.1,WP_012360926_1,402,1-402,402,cog.001779,cls.002235,0
NZ_LT906481.1_1083,GCF_900187235.1,WP_012360926_1,402,1-402,402,cog.001779,cls.002235,0
NC_010545.1_626,GCF_000069945.1,WP_005290994_1,129,1-129,129,cog.001780,cls.002242,0
NC_020230.1_618,GCF_000338095.1,WP_005290994_1,129,1-129,129,cog.001780,cls.002242,0
NZ_CP065982.1_340,GCF_016127095.1,WP_005290994_1,129,1-129,129,cog.001780,cls.002242,0
NZ_CP066064.1_1839,GCF_016127975.1,WP_005290994_1,129,1-129,129,cog.001780,cls.002242,0
NZ_CP066289.1_1621,GCF_016403265.1,WP_005290994_1,129,1-129,129,cog.001780,cls.002242,0
NZ_LT906481.1_58,GCF_900187235.1,WP_005290994_1,129,1-129,129,cog.001780,cls.002242,0
NC_010545.1_1496,GCF_000069945.1,WP_001067855_1,234,1-234,234,cog.001781,cls.002247,0
NC_020230.1_1454,GCF_000338095.1,WP_001067855_1,234,1-234,234,cog.001781,cls.002247,0
NZ_CP065982.1_1189,GCF_016127095.1,WP_001067855_1,234,1-234,234,cog.001781,cls.002247,0
NZ_CP066064.1_965,GCF_016127975.1,WP_001067855_1,234,1-234,234,cog.001781,cls.002247,0
NZ_CP066289.1_735,GCF_016403265.1,WP_001067855_1,234,1-234,234,cog.001781,cls.002247,0
NZ_LT906481.1_934,GCF_900187235.1,WP_001067855_1,234,1-234,234,cog.001781,cls.002247,0
NC_010545.1_82,GCF_000069945.1,WP_012359350_1,969,1-969,969,cog.001782,cls.002252,0
NC_020230.1_83,GCF_000338095.1,WP_012359350_1,969,1-969,969,cog.001782,cls.002252,0
NZ_CP065982.1_1895,GCF_016127095.1,WP_012359350_1,969,1-969,969,cog.001782,cls.002252,0
NZ_CP066064.1_411,GCF_016127975.1,WP_012359350_1,969,1-969,969,cog.001782,cls.002252,0
NZ_CP066289.1_194,GCF_016403265.1,WP_012359350_1,969,1-969,969,cog.001782,cls.002252,0
NZ_LT906481.1_1483,GCF_900187235.1,WP_012359350_1,969,1-969,969,cog.001782,cls.002252,0
NC_010545.1_624,GCF_000069945.1,WP_005291003_1,116,1-116,116,cog.001783,cls.002415,0
NC_020230.1_616,GCF_000338095.1,WP_005291003_1,116,1-116,116,cog.001783,cls.002415,0
NZ_CP065982.1_338,GCF_016127095.1,WP_005291003_1,116,1-116,116,cog.001783,cls.002415,0
NZ_CP066064.1_1841,GCF_016127975.1,WP_005291003_1,116,1-116,116,cog.001783,cls.002415,0
NZ_CP066289.1_1623,GCF_016403265.1,WP_005291003_1,116,1-116,116,cog.001783,cls.002415,0
NZ_LT906481.1_56,GCF_900187235.1,WP_005291003_1,116,1-116,116,cog.001783,cls.002415,0
NC_010545.1_1935,GCF_000069945.1,WP_012361225_1,138,1-138,138,cog.001784,cls.002417,0
NC_020230.1_1869,GCF_000338095.1,WP_012361225_1,138,1-138,138,cog.001784,cls.002417,0
NZ_CP065982.1_1781,GCF_016127095.1,WP_012361225_1,138,1-138,138,cog.001784,cls.002417,0
NZ_CP066289.1_309,GCF_016403265.1,WP_012361225_1,138,1-138,138,cog.001784,cls.002417,0
NZ_CP136640.1_1951,GCF_032918165.1,WP_012361225_1,138,1-138,138,cog.001784,cls.002417,0
NZ_LT906481.1_1374,GCF_900187235.1,WP_012361225_1,138,1-138,138,cog.001784,cls.002417,0
NC_010545.1_44,GCF_000069945.1,WP_012359311_1,284,1-284,284,cog.001785,cls.002420,0
NC_020230.1_44,GCF_000338095.1,WP_012359311_1,284,1-284,284,cog.001785,cls.002420,0
NZ_CP065982.1_1854,GCF_016127095.1,WP_012359311_1,284,1-284,284,cog.001785,cls.002420,0
NZ_CP066064.1_450,GCF_016127975.1,WP_012359311_1,284,1-284,284,cog.001785,cls.002420,0
NZ_CP066289.1_233,GCF_016403265.1,WP_012359311_1,284,1-284,284,cog.001785,cls.002420,0
NZ_LT906481.1_1444,GCF_900187235.1,WP_012359311_1,284,1-284,284,cog.001785,cls.002420,0
NC_010545.1_748,GCF_000069945.1,WP_231837752_1,220,1-220,220,cog.001786,cls.002480,0
NC_020230.1_737,GCF_000338095.1,WP_231837752_1,220,1-220,220,cog.001786,cls.002480,0
NZ_CP065982.1_461,GCF_016127095.1,WP_231837752_1,220,1-220,220,cog.001786,cls.002480,0
NZ_CP066064.1_1717,GCF_016127975.1,WP_231837752_1,220,1-220,220,cog.001786,cls.002480,0
NZ_CP066289.1_1499,GCF_016403265.1,WP_231837752_1,220,1-220,220,cog.001786,cls.002480,0
NZ_LT906481.1_181,GCF_900187235.1,WP_231837752_1,220,1-220,220,cog.001786,cls.002480,0
NC_010545.1_453,GCF_000069945.1,WP_231837772_1,63,1-63,63,cog.001787,cls.002527,0
NC_020230.1_443,GCF_000338095.1,WP_231837772_1,63,1-63,63,cog.001787,cls.002527,0
NZ_CP065982.1_162,GCF_016127095.1,WP_231837772_1,63,1-63,63,cog.001787,cls.002527,0
NZ_CP066064.1_39,GCF_016127975.1,WP_231837772_1,63,1-63,63,cog.001787,cls.002527,0
NZ_CP066289.1_1794,GCF_016403265.1,WP_231837772_1,63,1-63,63,cog.001787,cls.002527,0
NZ_LT906481.1_1855,GCF_900187235.1,WP_231837772_1,63,1-63,63,cog.001787,cls.002527,0
NC_010545.1_81,GCF_000069945.1,WP_012359349_1,132,1-132,132,cog.001788,cls.002562,0
NC_020230.1_82,GCF_000338095.1,WP_012359349_1,132,1-132,132,cog.001788,cls.002562,0
NZ_CP065982.1_1894,GCF_016127095.1,WP_012359349_1,132,1-132,132,cog.001788,cls.002562,0
NZ_CP066064.1_412,GCF_016127975.1,WP_012359349_1,132,1-132,132,cog.001788,cls.002562,0
NZ_CP066289.1_195,GCF_016403265.1,WP_012359349_1,132,1-132,132,cog.001788,cls.002562,0
NZ_LT906481.1_1482,GCF_900187235.1,WP_012359349_1,132,1-132,132,cog.001788,cls.002562,0
NC_010545.1_14,GCF_000069945.1,WP_012359280_1,223,1-223,223,cog.001789,cls.002584,0
NC_020230.1_14,GCF_000338095.1,WP_012359280_1,223,1-223,223,cog.001789,cls.002584,0
NZ_CP065982.1_1824,GCF_016127095.1,WP_012359280_1,223,1-223,223,cog.001789,cls.002584,0
NZ_CP066064.1_479,GCF_016127975.1,WP_012359280_1,223,1-223,223,cog.001789,cls.002584,0
NZ_CP066289.1_266,GCF_016403265.1,WP_012359280_1,223,1-223,223,cog.001789,cls.002584,0
NZ_LT906481.1_1414,GCF_900187235.1,WP_012359280_1,223,1-223,223,cog.001789,cls.002584,0
NC_010545.1_1596,GCF_000069945.1,WP_012360876_1,198,1-198,198,cog.001790,cls.002630,0
NC_020230.1_1551,GCF_000338095.1,WP_012360876_1,198,1-198,198,cog.001790,cls.002630,0
NZ_CP065982.1_1300,GCF_016127095.1,WP_012360876_1,198,1-198,198,cog.001790,cls.002630,0
NZ_CP066064.1_853,GCF_016127975.1,WP_012360876_1,198,1-198,198,cog.001790,cls.002630,0
NZ_CP066289.1_620,GCF_016403265.1,WP_012360876_1,198,1-198,198,cog.001790,cls.002630,0
NZ_LT906481.1_1039,GCF_900187235.1,WP_012360876_1,198,1-198,198,cog.001790,cls.002630,0
NC_010545.1_1118,GCF_000069945.1,WP_012360387_1,284,1-284,284,cog.001791,cls.002651,0
NC_020230.1_1106,GCF_000338095.1,WP_012360387_1,284,1-284,284,cog.001791,cls.002651,0
NZ_CP065982.1_834,GCF_016127095.1,WP_012360387_1,284,1-284,284,cog.001791,cls.002651,0
NZ_CP066064.1_1343,GCF_016127975.1,WP_012360387_1,284,1-284,284,cog.001791,cls.002651,0
NZ_CP066289.1_1126,GCF_016403265.1,WP_012360387_1,284,1-284,284,cog.001791,cls.002651,0
NZ_LT906481.1_555,GCF_900187235.1,WP_012360387_1,284,1-284,284,cog.001791,cls.002651,0
NC_010545.1_1286,GCF_000069945.1,WP_012360559_1,394,1-394,394,cog.001792,cls.000001,0
NZ_CP065982.1_1008,GCF_016127095.1,WP_012360559_1,394,1-394,394,cog.001792,cls.000001,0
